"","country","countrycode","year","democracy","polity","gdppc","enrol_gross","primcomp","primcomp_male","primcomp_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","mobile","services","oil","natural","literacy","lit_male","lit_fem","infant","hospital","tuberculosis","life","unemploy","urban","un_continent_name","un_region_name"
"100","Austria","AUT",2003,1,10,32294.04886,102.3844376,NA,NA,NA,87.47243,1.491931898,NA,3877000,42.7,26.64696993,8121423,51.47110185,100,7274000,60.39357126,0.039205024,0.151822926,NA,NA,NA,4.3,7.73,13,78.63170732,4.78,59.375,"Europe","Western Europe"
"101","Austria","AUT",2004,1,10,36889.23351,102.7364197,100.9621277,101.5864487,100.3068924,87.70025,1.476474393,4.4,3821000,54.28,26.30867249,8171966,51.43490866,100,7992000,60.31826678,0.048536726,0.131901261,NA,NA,NA,4.2,7.73,13,79.1804878,5.97,59.094,"Europe","Western Europe"
"102","Austria","AUT",2005,1,10,38417.45779,102.0874863,NA,NA,NA,87.83857,1.259399635,NA,3739000,58,25.51395546,8227829,51.38924915,100,8665000,60.57242618,0.060495703,0.146449379,NA,NA,NA,4.1,7.69,13,79.33170732,5.68,58.813,"Europe","Western Europe"
"103","Austria","AUT",2006,1,10,40669.32696,102.3108978,NA,NA,NA,88.24542,1.303189459,4.4,3605000,63.6,25.05044256,8268641,51.35609233,100,9281000,60.70337865,0.066274364,0.186311361,NA,NA,NA,3.9,7.66,12,79.8804878,5.32,58.532,"Europe","Western Europe"
"104","Austria","AUT",2007,1,10,46915.3374,102.7716599,NA,NA,NA,88.16804,1.41639156,NA,3407000,69.37,25.39199432,8295487,51.34426446,100,9912000,60.31531249,0.058689956,0.208437154,NA,NA,NA,3.8,7.75,11,80.1804878,4.91,58.249,"Europe","Western Europe"
"105","Austria","AUT",2008,1,10,51919.98358,102.2662735,NA,NA,NA,87.76118,1.342223027,NA,3285000,72.87,26.07751972,8321496,51.33490868,100,10816000,61.02663208,0.088444503,0.258181875,NA,NA,NA,3.8,7.69,10,80.43170732,4.2,57.966,"Europe","Western Europe"
"106","Austria","AUT",2009,1,10,48153.32402,101.3613129,NA,NA,NA,87.44103,1.146817768,NA,3253000,73.45,25.22516524,8343323,51.31914608,100,11434000,62.16858104,0.053430235,0.167599741,NA,NA,NA,3.7,7.68,9.1,80.33170732,5.37,57.683,"Europe","Western Europe"
"107","Austria","AUT",2010,1,10,46903.76159,100.8355408,NA,NA,NA,87.36683,1.267327672,NA,3398000,75.17,25.28163551,8363404,51.30426558,100,12241000,62.29415785,0.059914936,0.216291378,NA,NA,NA,3.6,7.65,9.1,80.5804878,4.88,57.399,"Europe","Western Europe"
"108","Austria","AUT",2011,1,10,51442.27625,100.5583267,100.6218338,100.7909164,100.4425201,87.15916,1.401914934,NA,3388000,78.7399931,25.42798528,8391643,51.2783988,100,13022578,62.27624367,0.073845969,0.244690494,NA,NA,NA,3.5,7.68,9.2,80.98292683,4.64,57.115,"Europe","Western Europe"
"109","Austria","AUT",2012,1,10,48564.91734,100.3351135,96.49848175,96.23365021,96.7753067,88.39229,1.34855139,NA,3380000,80.02999392,25.92819764,8429991,51.23460239,100,13588000,62.00085522,0.084334239,0.238508218,NA,NA,NA,3.3,7.67,8.5,80.93658537,4.91,57.147,"Europe","Western Europe"
"110","Austria","AUT",2013,1,10,50731.12725,100.7460785,98.86142731,99.17498016,98.53124237,88.38265,1.254721216,NA,3334000,80.6188,26.41517309,8479823,51.1839146,100,13272000,62.32658311,0.074950157,0.218675366,NA,NA,NA,3.2,7.64,8.5,81.13658537,5.37,57.336,"Europe","Western Europe"
"111","Austria","AUT",2014,1,10,51786.37717,100.9703217,97.33966064,96.62325287,98.0967865,88.70387,1.200740564,NA,3518900,80.99582496,26.41789831,8546356,51.11465322,100,12952605,62.65379327,0.076914031,0.191846541,NA,NA,NA,3.1,7.58,7.6,81.4902439,5.67,57.526,"Europe","Western Europe"
"112","Austria","AUT",2015,1,10,44195.81759,101.104393,99.39652252,100.1340637,98.62798309,88.59448,1.129790194,NA,3609900,83.94014193,26.82616742,8642699,50.9812239,100,13470623,62.8806356,0.034077696,0.134711076,NA,NA,NA,3,7.54,7.5,81.1902439,5.8,57.715,"Europe","Western Europe"
"113","Belgium","BEL",1960,1,9,1273.691659,NA,NA,NA,NA,NA,NA,NA,779262,NA,NA,9153489,50.99184035,NA,0,NA,NA,NA,NA,NA,NA,29.4,NA,NA,69.70195122,NA,92.46,"Europe","Western Europe"
"114","Belgium","BEL",1961,1,9,1350.197673,NA,NA,NA,NA,NA,NA,NA,779262,NA,NA,9183948,51.00553866,NA,NA,NA,NA,NA,NA,NA,NA,28.1,NA,NA,70.52097561,NA,92.554,"Europe","Western Europe"
"115","Belgium","BEL",1962,1,9,1438.523233,NA,NA,NA,NA,NA,NA,NA,779262,NA,NA,9220578,51.01469298,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,70.2195122,NA,92.679,"Europe","Western Europe"
"116","Belgium","BEL",1963,1,9,1535.023729,NA,NA,NA,NA,NA,NA,NA,779262,NA,NA,9289770,51.02206332,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,70.05146341,NA,92.835,"Europe","Western Europe"
"117","Belgium","BEL",1964,1,9,1701.846276,NA,NA,NA,NA,NA,NA,NA,779262,NA,NA,9378113,51.02797539,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,70.75512195,NA,92.988,"Europe","Western Europe"
"118","Belgium","BEL",1965,1,9,1835.594766,NA,NA,NA,NA,NA,NA,NA,1049970,NA,NA,9463667,51.03335743,NA,0,NA,NA,NA,NA,NA,NA,24,NA,NA,70.62536585,NA,93.137,"Europe","Western Europe"
"119","Belgium","BEL",1966,1,9,1957.62608,NA,NA,NA,NA,NA,NA,NA,1049970,NA,NA,9527807,51.03812916,NA,NA,NA,NA,NA,NA,NA,NA,23.2,NA,NA,70.70634146,NA,93.284,"Europe","Western Europe"
"120","Belgium","BEL",1967,1,9,2086.636005,NA,NA,NA,NA,NA,NA,NA,1049970,NA,NA,9580991,51.04312256,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,NA,71.01292683,NA,93.428,"Europe","Western Europe"
"121","Belgium","BEL",1968,1,9,2222.361511,NA,NA,NA,NA,NA,NA,NA,1049970,NA,NA,9618756,51.05004534,NA,NA,NA,NA,NA,NA,NA,NA,21.9,NA,NA,70.69317073,NA,93.569,"Europe","Western Europe"
"122","Belgium","BEL",1969,1,9,2458.08182,NA,NA,NA,NA,NA,NA,NA,1049970,NA,NA,9646032,51.058225,NA,NA,NA,NA,NA,NA,NA,NA,21.3,NA,NA,70.76487805,NA,93.707,"Europe","Western Europe"
"123","Belgium","BEL",1970,1,10,2765.890997,NA,NA,NA,NA,NA,NA,NA,1343541,NA,NA,9655549,51.06460689,NA,0,NA,NA,0.166720806,NA,NA,NA,20.6,8.300000191,NA,70.97195122,NA,93.843,"Europe","Western Europe"
"124","Belgium","BEL",1971,1,10,3082.927989,107.9709473,NA,NA,NA,NA,NA,NA,1343540,NA,NA,9673162,51.06976282,NA,NA,NA,0,0.155175694,NA,NA,NA,19.7,NA,NA,71.0604878,NA,93.976,"Europe","Western Europe"
"125","Belgium","BEL",1972,1,10,3831.6319,107.5507965,NA,NA,NA,NA,NA,NA,1343540,NA,NA,9711115,51.07822461,NA,NA,NA,0,0.12528084,NA,NA,NA,18.7,NA,NA,71.40512195,NA,94.106,"Europe","Western Europe"
"126","Belgium","BEL",1973,1,10,4900.962201,101.8589783,NA,NA,NA,NA,NA,NA,1343540,NA,NA,9741720,51.088376,NA,NA,NA,0,0.112050271,NA,NA,NA,17.7,NA,NA,71.63536585,NA,94.233,"Europe","Western Europe"
"127","Belgium","BEL",1974,1,10,5733.798139,104.7274399,69.41291046,68.2620163,70.61830902,NA,NA,NA,1343540,NA,NA,9772419,51.09693083,NA,NA,NA,0,0.144268157,NA,NA,NA,16.7,NA,NA,71.98585366,NA,94.358,"Europe","Western Europe"
"128","Belgium","BEL",1975,1,10,6701.377361,105.02005,69.90241241,69.3219986,70.50952911,NA,NA,NA,1849960,NA,NA,9800700,51.10431477,NA,0,NA,0,0.245235091,NA,NA,NA,15.7,NA,NA,71.97121951,NA,94.48,"Europe","Western Europe"
"129","Belgium","BEL",1976,1,10,7243.047341,105.6919022,69.55384064,68.96434021,70.17047119,NA,NA,NA,1941000,NA,NA,9818227,51.11253991,NA,0,NA,0,0.264358609,NA,NA,NA,14.9,NA,NA,72.1197561,NA,94.6,"Europe","Western Europe"
"130","Belgium","BEL",1977,1,10,8426.946959,105.9234695,72.5061264,71.03575134,74.04717255,96.29779,NA,NA,2050000,NA,NA,9830358,51.12056326,NA,0,NA,0,0.217207495,NA,NA,NA,14.1,NA,NA,72.77390244,NA,94.806,"Europe","Western Europe"
"131","Belgium","BEL",1978,1,10,10289.76842,105.2540283,75.49719238,75.63536835,75.35253143,NA,NA,NA,2178000,NA,NA,9839534,51.1264253,NA,0,NA,0,0.162840367,NA,NA,NA,13.4,NA,NA,72.69804878,NA,95.005,"Europe","Western Europe"
"132","Belgium","BEL",1979,1,10,11810.61588,104.1873703,69.58566284,68.25273132,70.98531342,97.62043,NA,NA,2317000,NA,NA,9848382,51.13084319,NA,0,NA,0,0.136435837,NA,NA,NA,12.8,NA,NA,73.19365854,NA,95.196,"Europe","Western Europe"
"133","Belgium","BEL",1980,1,10,12864.00257,104.1776428,70.01963043,68.14222717,71.98873138,98.15498,NA,NA,2441993,NA,NA,9859242,51.13544775,NA,0,NA,0,0.137648242,NA,NA,NA,12.3,9.399999619,NA,73.20707317,NA,95.381,"Europe","Western Europe"
"134","Belgium","BEL",1981,1,10,10622.80248,103.9764862,74.87468719,73.06461334,76.77108765,97.04024,NA,NA,2587107,NA,NA,9858982,51.13909638,NA,0,NA,0,0.20220167,NA,NA,NA,11.7,NA,NA,73.62170732,NA,95.535,"Europe","Western Europe"
"135","Belgium","BEL",1982,1,10,9343.8611,104.143631,75.92845154,72.53073883,79.49304962,97.12267,NA,NA,2722107,NA,NA,9856303,51.13914571,NA,0,NA,0,0.257546551,NA,NA,NA,11.2,NA,NA,73.88804878,NA,95.637,"Europe","Western Europe"
"136","Belgium","BEL",1983,1,10,8846.234298,101.7079315,70.00184631,67.43647766,72.6877594,93.98158,NA,NA,2818084,NA,NA,9855520,51.13628578,NA,0,NA,0,0.198602977,NA,NA,NA,10.6,NA,NA,73.86902439,NA,95.737,"Europe","Western Europe"
"137","Belgium","BEL",1984,1,10,8457.268803,101.4432983,74.56350708,71.9515686,77.30417633,93.29294,NA,NA,2924966,NA,NA,9855372,51.13521917,NA,0,NA,0,0.16717695,NA,NA,NA,10.2,NA,NA,74.40487805,NA,95.835,"Europe","Western Europe"
"138","Belgium","BEL",1985,1,10,8750.818513,100.7162323,74.79421997,72.28816986,77.43083954,92.87257,NA,NA,3032418,NA,NA,9858308,51.1366997,NA,0,NA,0,0.159111976,NA,NA,NA,9.8,9.100000381,NA,74.5202439,NA,95.93,"Europe","Western Europe"
"139","Belgium","BEL",1986,1,10,12170.0407,100.2874222,75.20715332,72.83428955,77.69986725,94.30415,NA,NA,3227160,NA,NA,9861823,51.13482605,NA,3798,NA,0,0.091705446,NA,NA,NA,9.5,NA,NA,74.73170732,NA,96.023,"Europe","Western Europe"
"140","Belgium","BEL",1987,1,10,15135.85231,99.91472626,75.51844025,73.21884155,77.9318924,95.68513,NA,NA,3367192,NA,NA,9870234,51.13073738,NA,7223,NA,0,0.053784802,NA,NA,NA,9.2,NA,NA,75.36585366,NA,96.115,"Europe","Western Europe"
"141","Belgium","BEL",1988,1,10,16391.09383,99.43698883,75.29328918,73.09573364,77.59391785,96.89028,NA,NA,3525140,NA,NA,9901664,51.12916472,NA,19154,NA,0,0.037953127,NA,NA,NA,8.9,NA,NA,75.56585366,NA,96.204,"Europe","Western Europe"
"142","Belgium","BEL",1989,1,10,16525.06174,99.0412674,NA,NA,NA,NA,NA,NA,3711641,NA,NA,9937697,51.12664873,NA,30791,NA,0,0.044964873,NA,NA,NA,8.6,NA,NA,75.63268293,NA,96.292,"Europe","Western Europe"
"143","Belgium","BEL",1990,1,10,20600.37528,98.75708008,NA,NA,NA,NA,NA,NA,3912629,0.00100674,NA,9967379,51.12316207,100,42880,NA,0,0.045547534,NA,NA,NA,8.4,8,NA,76.05195122,NA,96.377,"Europe","Western Europe"
"144","Belgium","BEL",1991,1,10,21041.66065,98.87445831,76.90135956,73.94026184,80.02400208,96.53405,NA,NA,4096071,0.020072645,NA,10004486,51.11955759,100,51420,NA,0,0.029392012,NA,NA,NA,8.1,7.900000095,NA,76.19219512,6.98,96.461,"Europe","Western Europe"
"145","Belgium","BEL",1992,1,10,23372.61917,98.69242096,NA,NA,NA,95.09398,NA,NA,4264342,0.100041027,NA,10045158,51.11626818,100,61460,NA,0,0.023478682,NA,NA,NA,7.7,7.699999809,NA,76.35121951,6.7,96.542,"Europe","Western Europe"
"146","Belgium","BEL",1993,1,10,22283.93602,103.1650467,NA,NA,NA,97.66637,NA,NA,4395695,0.199446059,NA,10084475,51.11418677,100,67771,NA,0,0.025368826,NA,NA,NA,7.3,7.699999809,NA,76.34536585,8.08,96.622,"Europe","Western Europe"
"147","Belgium","BEL",1994,1,10,24208.55479,103.3916016,NA,NA,NA,97.04167,NA,NA,4543468,0.69599469,NA,10115603,51.11149049,100,128071,NA,0,0.023307563,NA,NA,NA,6.8,7.599999905,NA,76.69170732,9.65,96.7,"Europe","Western Europe"
"148","Belgium","BEL",1995,1,10,28413.82644,103.5401077,NA,NA,NA,97.07828,1.306623478,NA,4682086,0.99166299,25.6224194,10136811,51.11055771,100,235258,62.79132744,0,0.021136982,NA,NA,NA,6.3,NA,NA,76.84073171,9.34,96.777,"Europe","Western Europe"
"149","Belgium","BEL",1996,1,10,27489.55518,103.3725662,NA,NA,NA,97.5397,1.32831141,NA,4623685,2.968411647,26.02989167,10156637,51.11089555,100,478172,62.5668554,0,0.022615723,NA,NA,NA,5.9,NA,NA,77.18731707,9.48,96.851,"Europe","Western Europe"
"150","Belgium","BEL",1997,1,10,24820.93805,NA,NA,NA,NA,NA,1.340821012,NA,4768235,4.93808091,26.56702432,10181245,51.10906371,100,974494,62.06941944,0,0.020382784,NA,NA,NA,5.5,7.199999809,NA,77.37073171,8.95,96.924,"Europe","Western Europe"
"151","Belgium","BEL",1998,1,10,25338.44329,NA,NA,NA,NA,NA,1.255675473,NA,4856502,7.886622701,27.16304179,10203008,51.10529106,100,1756287,62.6376149,0,0.02340671,NA,NA,NA,5.2,7.199999809,NA,77.47317073,9.32,96.996,"Europe","Western Europe"
"152","Belgium","BEL",1999,1,10,25252.80191,101.9677429,NA,NA,NA,98.89581,1.076235331,NA,5008640,13.77221446,27.00951188,10226419,51.1020694,100,3186602,63.41402416,0,0.022823527,NA,NA,NA,5,7.099999905,NA,77.6195122,8.65,97.065,"Europe","Western Europe"
"153","Belgium","BEL",2000,1,10,23098.88651,102.9073715,NA,NA,NA,98.89887,1.17600528,NA,5036422,29.43169169,27.27474136,10251250,51.09899387,100,5629000,63.05584289,0,0.024615871,NA,NA,NA,4.8,6.72,14,77.72195122,6.59,97.129,"Europe","Western Europe"
"154","Belgium","BEL",2001,1,10,23015.07126,103.4266968,NA,NA,NA,98.94338,1.109350298,NA,5131694,31.28839551,26.78651211,10286570,51.09465233,100,7697000,64.16341542,0,0.020997042,NA,NA,NA,4.7,6.62,15,77.97317073,6.18,97.186,"Europe","Western Europe"
"155","Belgium","BEL",2002,1,10,25006.1914,103.6053314,NA,NA,NA,98.67874,1.033134143,NA,4931600,46.33,25.71234509,10332785,51.08874762,100,8101777,64.6783107,0,0.023639636,NA,NA,NA,4.5,6.54,13,78.07560976,6.91,97.241,"Europe","Western Europe"
"156","Belgium","BEL",2003,1,10,30655.20927,103.7769394,NA,NA,NA,97.71071,1.029444503,NA,4875000,49.97,25.07661801,10376133,51.07953338,100,8605834,65.31204459,0,0.021692791,NA,NA,NA,4.4,6.53,12,78.12926829,7.68,97.296,"Europe","Western Europe"
"157","Belgium","BEL",2004,1,10,35429.40779,103.0394211,NA,NA,NA,96.10918,1.022910541,NA,4801000,53.86,25.53796126,10421137,51.06983317,100,9131705,65.24479339,0,0.015863656,NA,NA,NA,4.3,6.48,12,78.87804878,7.36,97.35,"Europe","Western Europe"
"158","Belgium","BEL",2005,1,10,36809.70134,103.112442,NA,NA,NA,95.74554,0.840639974,NA,4794583,55.82,25.47132993,10478617,51.06007638,100,9604695,65.87433266,5.7433e-05,0.015728442,NA,NA,NA,4.2,6.44,12,78.9804878,8.44,97.403,"Europe","Western Europe"
"159","Belgium","BEL",2006,1,10,38705.1068,102.7934036,NA,NA,NA,96.05934,0.907269381,NA,4727800,61.98187002,25.28775048,10547958,51.0486985,100,9847375,66.14894903,0.001535044,0.019282088,NA,NA,NA,4,6.35,11,79.3804878,8.25,97.454,"Europe","Western Europe"
"160","Belgium","BEL",2007,1,8,44319.16545,102.4513016,NA,NA,NA,96.98175,0.88752394,NA,4847263,66.76042024,24.78853753,10625700,51.03506323,100,10738121,66.05405,0,0.019073094,NA,NA,NA,3.9,6.27,10,79.78292683,7.46,97.505,"Europe","Western Europe"
"161","Belgium","BEL",2008,1,8,48303.39796,102.2657318,NA,NA,NA,97.56414,0.712338067,NA,4734517,68.85732214,25.25416988,10709973,51.01795368,100,11341704,66.95736178,0,0.018362627,NA,NA,NA,3.8,6.25,10,79.6804878,6.98,97.555,"Europe","Western Europe"
"162","Belgium","BEL",2009,1,8,44760.29124,102.2594604,NA,NA,NA,97.482,0.645274319,NA,4636079,74.54414555,23.78146279,10796493,50.99856907,100,11775240,68.08687435,0,0.017316827,NA,NA,NA,3.8,6.15,9.8,80.03414634,7.91,97.603,"Europe","Western Europe"
"163","Belgium","BEL",2010,1,8,44184.94635,102.2368088,NA,NA,NA,97.25467,0.765104157,NA,4639780,77.63978551,24.46824242,10895586,50.97646642,100,12154041,67.65763406,0.027685928,0.046971722,NA,NA,NA,3.7,6.12,11,80.18292683,8.29,97.651,"Europe","Western Europe"
"164","Belgium","BEL",2011,1,8,47410.56693,101.2698898,NA,NA,NA,97.38063,0.64803422,NA,4634252,81.609996,24.93665681,11038264,50.95095787,100,12495934,67.97273596,0.046560846,0.065845607,NA,NA,NA,3.6,6.05,10,80.58536585,7.14,97.698,"Europe","Western Europe"
"165","Belgium","BEL",2012,1,8,44670.56068,101.5203629,NA,NA,NA,97.69174,0.781226735,NA,4634782,80.71999055,25.82414125,11106932,50.92300079,100,12313375,68.49910157,0.044732367,0.063372612,NA,NA,NA,3.5,5.99,9.5,80.38536585,7.54,97.744,"Europe","Western Europe"
"166","Belgium","BEL",2013,1,8,46757.95186,103.1910629,NA,NA,NA,97.70043,0.681174913,NA,4586500,82.1702,26.19084708,11159407,50.8926615,100,12315217,68.77188964,0.039772883,0.059122126,NA,NA,NA,3.4,5.93,9.4,80.58780488,8.43,97.789,"Europe","Western Europe"
"167","Belgium","BEL",2014,1,8,47764.07151,103.1048737,NA,NA,NA,97.64411,0.637835968,NA,4532475,85,26.13452545,11209057,50.85959453,100,12734724,69.16114583,0.048118822,0.068106556,NA,NA,NA,3.4,5.85,9.1,81.28780488,8.52,97.833,"Europe","Western Europe"
"168","Belgium","BEL",2015,1,8,41008.29672,102.2438278,NA,NA,NA,98.06739,0.68641478,NA,4488711,85.05294175,24.35453781,11274196,50.82142613,100,12774090,69.2286131,0.015727965,0.035251804,NA,NA,NA,3.4,5.83,9.5,80.99268293,8.48,97.876,"Europe","Western Europe"
"169","Bulgaria","BGR",1960,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7867374,50.80950298,NA,0,NA,NA,NA,NA,NA,NA,45.1,6.213677406,NA,69.24756098,NA,37.1,"Europe","Eastern Europe"
"170","Bulgaria","BGR",1961,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7943118,50.75875775,NA,NA,NA,NA,NA,NA,NA,NA,40.1,NA,NA,70.19560976,NA,38.782,"Europe","Eastern Europe"
"171","Bulgaria","BGR",1962,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8012946,50.71092676,NA,NA,NA,NA,NA,NA,NA,NA,36.3,NA,NA,69.49195122,NA,40.494,"Europe","Eastern Europe"
"172","Bulgaria","BGR",1963,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8078145,50.66701381,NA,NA,NA,NA,NA,NA,NA,NA,33.7,NA,NA,70.30926829,NA,42.23,"Europe","Eastern Europe"
"173","Bulgaria","BGR",1964,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8144340,50.63117218,NA,NA,NA,NA,NA,NA,NA,NA,32.1,NA,NA,71.12121951,NA,43.987,"Europe","Eastern Europe"
"174","Bulgaria","BGR",1965,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8204168,50.6067018,NA,0,NA,NA,NA,NA,NA,NA,31.3,NA,NA,71.29390244,NA,45.755,"Europe","Eastern Europe"
"175","Bulgaria","BGR",1966,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8258057,50.58983146,NA,NA,NA,NA,NA,NA,NA,NA,31.2,NA,NA,71.22341463,NA,47.233,"Europe","Eastern Europe"
"176","Bulgaria","BGR",1967,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8310226,50.5803459,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,70.41390244,NA,48.499,"Europe","Eastern Europe"
"177","Bulgaria","BGR",1968,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8369603,50.57696537,NA,NA,NA,NA,NA,NA,NA,NA,30.2,NA,NA,71.22512195,NA,49.768,"Europe","Eastern Europe"
"178","Bulgaria","BGR",1969,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8434172,50.57788051,NA,NA,NA,NA,NA,NA,NA,NA,28.8,NA,NA,70.43,NA,51.034,"Europe","Eastern Europe"
"179","Bulgaria","BGR",1970,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8489574,50.58015018,NA,0,NA,NA,NA,NA,NA,NA,27.5,NA,NA,71.25634146,NA,52.3,"Europe","Eastern Europe"
"180","Bulgaria","BGR",1971,0,-7,NA,101.8155975,94.00933075,NA,NA,NA,NA,NA,NA,NA,NA,8536395,50.58542075,NA,NA,NA,NA,NA,NA,NA,NA,26.4,NA,NA,70.87365854,NA,53.36,"Europe","Eastern Europe"
"181","Bulgaria","BGR",1972,0,-7,NA,99.32292938,93.88487244,NA,NA,NA,NA,NA,NA,NA,NA,8576200,50.59411024,NA,NA,NA,NA,NA,NA,NA,NA,25.7,NA,NA,70.8995122,NA,54.419,"Europe","Eastern Europe"
"182","Bulgaria","BGR",1973,0,-7,NA,97.12866974,94.41229248,NA,NA,NA,NA,NA,NA,NA,NA,8620967,50.60298813,NA,NA,NA,NA,NA,NA,NA,NA,25.1,NA,NA,71.34219512,NA,55.471,"Europe","Eastern Europe"
"183","Bulgaria","BGR",1974,0,-7,NA,94.83342743,97.75389099,NA,NA,NA,NA,NA,NA,NA,NA,8678745,50.61261481,NA,NA,NA,NA,NA,NA,NA,NA,24.6,NA,NA,71.20804878,NA,56.519,"Europe","Eastern Europe"
"184","Bulgaria","BGR",1975,0,-7,NA,91.87114716,87.89057159,NA,NA,NA,NA,NA,NA,NA,NA,8720742,50.62465502,NA,0,NA,NA,NA,NA,NA,NA,24.2,NA,NA,71.0497561,NA,57.562,"Europe","Eastern Europe"
"185","Bulgaria","BGR",1976,0,-7,NA,92.13159943,90.37084961,NA,NA,NA,NA,NA,NA,NA,NA,8758599,50.63970982,NA,0,NA,NA,NA,NA,NA,NA,23.6,NA,NA,71.39487805,NA,58.526,"Europe","Eastern Europe"
"186","Bulgaria","BGR",1977,0,-7,NA,92.0663681,88.77081299,NA,NA,NA,NA,NA,NA,NA,NA,8804183,50.6579074,NA,0,NA,NA,NA,NA,NA,NA,22.8,NA,NA,70.81609756,NA,59.428,"Europe","Eastern Europe"
"187","Bulgaria","BGR",1978,0,-7,NA,93.31439972,89.23233795,NA,NA,NA,NA,NA,NA,NA,NA,8814032,50.67926643,NA,0,NA,NA,NA,NA,NA,NA,21.8,NA,NA,71.18463415,NA,60.326,"Europe","Eastern Europe"
"188","Bulgaria","BGR",1979,0,-7,NA,93.64749908,89.9315567,NA,NA,NA,NA,NA,805000,NA,NA,8825940,50.70378309,NA,0,NA,NA,NA,NA,NA,NA,20.6,NA,NA,71.30829268,NA,61.216,"Europe","Eastern Europe"
"189","Bulgaria","BGR",1980,0,-7,2238.802958,94.88150787,91.3861618,NA,NA,NA,14.41859563,NA,908000,NA,NA,8861535,50.73420435,NA,0,30.49241984,0.099595431,1.845656459,NA,NA,NA,19.6,8.850600243,NA,71.15756098,NA,62.1,"Europe","Eastern Europe"
"190","Bulgaria","BGR",1981,0,-7,2234.814816,96.70417023,92.82077789,NA,NA,NA,16.62556618,NA,1144300,NA,NA,8891117,50.76722922,NA,0,29.0035229,0.0770048,1.965614355,NA,NA,NA,18.7,8.859000206,NA,71.57195122,NA,62.603,"Europe","Eastern Europe"
"191","Bulgaria","BGR",1982,0,-7,2169.004011,99.79788971,93.46032715,NA,NA,NA,17.17781684,NA,1130300,NA,NA,8917457,50.80169021,NA,0,24.98604074,0.053632667,2.05125743,NA,NA,NA,18.1,8.886699677,NA,71.18609756,NA,63.104,"Europe","Eastern Europe"
"192","Bulgaria","BGR",1983,0,-7,1852.813434,101.4127502,95.68123627,NA,NA,NA,14.47948321,NA,1352700,NA,NA,8939738,50.84409162,NA,0,25.09575845,0.074329729,1.492830271,NA,NA,NA,17.4,8.876799583,NA,71.38634146,NA,63.603,"Europe","Eastern Europe"
"193","Bulgaria","BGR",1984,0,-7,1963.572676,102.7561722,98.13191223,NA,NA,NA,15.81262294,NA,1400000,NA,NA,8960679,50.89307108,NA,0,24.07415009,0.101803893,1.292231556,NA,NA,NA,16.7,8.963000298,NA,71.4997561,NA,64.099,"Europe","Eastern Europe"
"194","Bulgaria","BGR",1985,0,-7,1914.550647,104.5434875,104.3362732,NA,NA,NA,11.86858228,NA,1500000,NA,NA,8960547,50.9448613,NA,0,25.13736643,0.156159135,1.659535207,NA,NA,NA,15.8,9.11400032,NA,71.22804878,NA,64.59,"Europe","Eastern Europe"
"195","Bulgaria","BGR",1986,0,-7,2260.427281,105.0121765,98.02838898,97.68084717,98.389328,NA,12.91954985,NA,1600000,NA,NA,8958171,50.99907783,NA,0,21.37009859,0.048995763,0.807505168,NA,NA,NA,14.9,9.4520998,NA,71.73073171,NA,64.999,"Europe","Eastern Europe"
"196","Bulgaria","BGR",1987,0,-7,3132.30136,107.789093,102.053688,103.3003998,100.7602463,NA,11.79618574,NA,1745000,NA,NA,8971359,51.05395987,NA,0,30.05723859,0.057964376,0.552177362,NA,NA,NA,14.3,9.564200401,NA,71.52682927,NA,65.346,"Europe","Eastern Europe"
"197","Bulgaria","BGR",1988,0,-7,2511.393063,107.7192383,104.4991531,105.1302185,103.8477478,NA,11.45935204,NA,1886000,NA,NA,8981446,51.10908275,NA,0,32.47716136,0.048697216,2.976023547,NA,NA,NA,14.1,9.560199738,NA,71.60439024,NA,65.692,"Europe","Eastern Europe"
"198","Bulgaria","BGR",1989,0,1,2477.020818,106.7602081,105.9199066,106.4050293,105.421051,NA,10.94185835,NA,1994000,NA,NA,8876972,51.16481135,NA,0,32.74169261,0.090587461,2.737137104,NA,NA,NA,14.2,9.7020998,NA,71.72243902,NA,66.035,"Europe","Eastern Europe"
